"eCRF_name","ECRF_CODE","ECRF_GENERIC_NAME","ECRF_TRADE_NAMES","RXNORM_CODE","RXNORM_DESCRIPTION","CONCEPT_CD","CONCEPT_CD_DESCRIPTION","MED_ROUTE","min_date","max_date","distinct_patients","distinct_observations"
"medcations_before_and_after","09.11","Thiamine","","1305199","alpha tocopherol / ascorbic acid / biotin / dexpanthenol / ergocalciferol / folic acid / niacinamide / pyridoxine / riboflavin / thiamine / vitamin A / vitamin B12 / vitamin K1","HOMEMED:10698270","alpha tocopherol / ascorbic acid / biotin / dexpanthenol / ergocalciferol / folic acid / niacinamide / pyridoxine / riboflavin / thiamine / vitamin a / vitamin b 12 / vitamin k 1","",2020-08-16,2020-08-16,1,18
"medcations_before_and_after","09.11","Thiamine","","2371800","ascorbic acid / cholecalciferol / niacin / riboflavin / thiamine / vitamin A / vitamin B12 / vitamin B6 / vitamin E","HOMEMED:10698270","ascorbic acid / cholecalciferol / niacin / riboflavin / thiamine / vitamin a / vitamin b12 / vitamin b6 / vitamin e","",2020-08-16,2020-08-16,1,18
"medcations_before_and_after","09.11","Thiamine","","1007320","ascorbic acid / biotin / folic acid / niacin / pantothenate / pyridoxine / riboflavin / thiamine / vitamin B12","HOMEMED:10698316","ascorbic acid / biotin / folic acid / niacin / pantothenate / pyridoxine / riboflavin / thiamine / vitamin b12","",2017-12-07,2017-12-07,1,18
"medcations_before_and_after","09.11","Thiamine","","1007320","ascorbic acid / biotin / folic acid / niacin / pantothenate / pyridoxine / riboflavin / thiamine / vitamin B12","HOMEMED:10698316","ascorbic acid / biotin / folic acid / niacin / pantothenate / pyridoxine / riboflavin / thiamine / vitamin b 12","",2017-12-07,2017-12-07,1,18
"medcations_before_and_after","09.11","Thiamine","","1007728","ascorbic acid / D-biotin / folic acid / niacinamide / pantothenate / pyridoxine / riboflavin / thiamine / vitamin B12","HOMEMED:10698316","ascorbic acid / d-biotin / folic acid / niacinamide / pantothenate / pyridoxine / riboflavin / thiamine / vitamin b12","",2017-12-07,2017-12-07,1,18
"medcations_before_and_after","09.11","Thiamine","","1007728","ascorbic acid / D-biotin / folic acid / niacinamide / pantothenate / pyridoxine / riboflavin / thiamine / vitamin B12","HOMEMED:10698316","ascorbic acid / d-biotin / folic acid / niacinamide / pantothenate / pyridoxine / riboflavin / thiamine / vitamin b 12","",2017-12-07,2017-12-07,1,18
"medcations_before_and_after","09.11","Thiamine","","1007772","ascorbic acid / biotin / folic acid / mecobalamin / niacinamide / pantothenate / pyridoxine / riboflavin / thiamine","HOMEMED:10698316","ascorbic acid / biotin / folic acid / mecobalamin / niacinamide / pantothenate / pyridoxine / riboflavin / thiamine","",2017-12-07,2017-12-07,1,18
"medcations_before_and_after","09.11","Thiamine","","1090967","ascorbic acid / cholecalciferol / niacinamide / pyridoxine / riboflavin / thiamine / vitamin A / vitamin B12 / vitamin E","HOMEMED:10698316","ascorbic acid / cholecalciferol / niacinamide / pyridoxine / riboflavin / thiamine / vitamin a / vitamin b 12 / vitamin e","",2017-12-07,2017-12-07,1,18
"medcations_before_and_after","09.11","Thiamine","","1090967","ascorbic acid / cholecalciferol / niacinamide / pyridoxine / riboflavin / thiamine / vitamin A / vitamin B12 / vitamin E","HOMEMED:10698316","ascorbic acid / cholecalciferol / niacinamide / pyridoxine / riboflavin / thiamine / vitamin a / vitamin b12 / vitamin e","",2017-12-07,2017-12-07,1,18
"medcations_before_and_after","09.11","Thiamine","","1095603","ascorbic acid / biotin / cholecalciferol / folic acid / niacin / pantothenic acid / pyridoxine / riboflavin / thiamine / vitamin B12","HOMEMED:10698316","ascorbic acid / biotin / cholecalciferol / folic acid / niacin / pantothenic acid / pyridoxine / riboflavin / thiamine / vitamin b12","",2017-12-07,2017-12-07,1,18
"medcations_before_and_after","09.11","Thiamine","","1095603","ascorbic acid / biotin / cholecalciferol / folic acid / niacin / pantothenic acid / pyridoxine / riboflavin / thiamine / vitamin B12","HOMEMED:10698316","ascorbic acid / biotin / cholecalciferol / folic acid / niacin / pantothenic acid / pyridoxine / riboflavin / thiamine / vitamin b 12","",2017-12-07,2017-12-07,1,18
"medcations_before_and_after","09.11","Thiamine","","1304558","alpha tocopherol / ascorbic acid / biotin / cholecalciferol / dexpanthenol / folic acid / niacinamide / pyridoxine / riboflavin / thiamine / vitamin A / vitamin B12 / vitamin K1","HOMEMED:10698316","alpha tocopherol / ascorbic acid / biotin / cholecalciferol / dexpanthenol / folic acid / niacinamide / pyridoxine / riboflavin / thiamine / vitamin a / vitamin b 12 / vitamin k 1","",2017-12-07,2017-12-07,1,18
"medcations_before_and_after","09.11","Thiamine","","1304558","alpha tocopherol / ascorbic acid / biotin / cholecalciferol / dexpanthenol / folic acid / niacinamide / pyridoxine / riboflavin / thiamine / vitamin A / vitamin B12 / vitamin K1","HOMEMED:10698316","alpha tocopherol / ascorbic acid / biotin / cholecalciferol / dexpanthenol / folic acid / niacinamide / pyridoxine / riboflavin / thiamine / vitamin a / vitamin b12 / vitamin k1","",2017-12-07,2017-12-07,1,18
"medcations_before_and_after","09.11","Thiamine","","1305199","alpha tocopherol / ascorbic acid / biotin / dexpanthenol / ergocalciferol / folic acid / niacinamide / pyridoxine / riboflavin / thiamine / vitamin A / vitamin B12 / vitamin K1","HOMEMED:10698316","alpha tocopherol / ascorbic acid / biotin / dexpanthenol / ergocalciferol / folic acid / niacinamide / pyridoxine / riboflavin / thiamine / vitamin a / vitamin b 12 / vitamin k 1","",2017-12-07,2017-12-07,1,18
"medcations_before_and_after","09.11","Thiamine","","1305199","alpha tocopherol / ascorbic acid / biotin / dexpanthenol / ergocalciferol / folic acid / niacinamide / pyridoxine / riboflavin / thiamine / vitamin A / vitamin B12 / vitamin K1","HOMEMED:10698316","alpha tocopherol / ascorbic acid / biotin / dexpanthenol / ergocalciferol / folic acid / niacinamide / pyridoxine / riboflavin / thiamine / vitamin a / vitamin b12 / vitamin k1","",2017-12-07,2017-12-07,1,18
"medcations_before_and_after","09.11","Thiamine","","2371800","ascorbic acid / cholecalciferol / niacin / riboflavin / thiamine / vitamin A / vitamin B12 / vitamin B6 / vitamin E","HOMEMED:10698316","ascorbic acid / cholecalciferol / niacin / riboflavin / thiamine / vitamin a / vitamin b12 / vitamin b6 / vitamin e","",2017-12-07,2017-12-07,1,18
"medcations_before_and_after","09.11","Thiamine","","1007320","ascorbic acid / biotin / folic acid / niacin / pantothenate / pyridoxine / riboflavin / thiamine / vitamin B12","HOMEMED:3683128","ascorbic acid / biotin / folic acid / niacin / pantothenate / pyridoxine / riboflavin / thiamine / vitamin b 12","",2018-02-08,2018-02-08,1,18
"medcations_before_and_after","09.11","Thiamine","","1007320","ascorbic acid / biotin / folic acid / niacin / pantothenate / pyridoxine / riboflavin / thiamine / vitamin B12","HOMEMED:3683128","ascorbic acid / biotin / folic acid / niacin / pantothenate / pyridoxine / riboflavin / thiamine / vitamin b12","",2018-02-08,2018-02-08,1,18
"medcations_before_and_after","09.11","Thiamine","","1007728","ascorbic acid / D-biotin / folic acid / niacinamide / pantothenate / pyridoxine / riboflavin / thiamine / vitamin B12","HOMEMED:3683128","ascorbic acid / d-biotin / folic acid / niacinamide / pantothenate / pyridoxine / riboflavin / thiamine / vitamin b12","",2018-02-08,2018-02-08,1,18
"medcations_before_and_after","09.11","Thiamine","","1007728","ascorbic acid / D-biotin / folic acid / niacinamide / pantothenate / pyridoxine / riboflavin / thiamine / vitamin B12","HOMEMED:3683128","ascorbic acid / d-biotin / folic acid / niacinamide / pantothenate / pyridoxine / riboflavin / thiamine / vitamin b 12","",2018-02-08,2018-02-08,1,18
"medcations_before_and_after","09.11","Thiamine","","1007772","ascorbic acid / biotin / folic acid / mecobalamin / niacinamide / pantothenate / pyridoxine / riboflavin / thiamine","HOMEMED:3683128","ascorbic acid / biotin / folic acid / mecobalamin / niacinamide / pantothenate / pyridoxine / riboflavin / thiamine","",2018-02-08,2018-02-08,1,18
"medcations_before_and_after","09.11","Thiamine","","1090967","ascorbic acid / cholecalciferol / niacinamide / pyridoxine / riboflavin / thiamine / vitamin A / vitamin B12 / vitamin E","HOMEMED:3683128","ascorbic acid / cholecalciferol / niacinamide / pyridoxine / riboflavin / thiamine / vitamin a / vitamin b 12 / vitamin e","",2018-02-08,2018-02-08,1,18
"medcations_before_and_after","09.11","Thiamine","","1090967","ascorbic acid / cholecalciferol / niacinamide / pyridoxine / riboflavin / thiamine / vitamin A / vitamin B12 / vitamin E","HOMEMED:3683128","ascorbic acid / cholecalciferol / niacinamide / pyridoxine / riboflavin / thiamine / vitamin a / vitamin b12 / vitamin e","",2018-02-08,2018-02-08,1,18
"medcations_before_and_after","09.11","Thiamine","","1095603","ascorbic acid / biotin / cholecalciferol / folic acid / niacin / pantothenic acid / pyridoxine / riboflavin / thiamine / vitamin B12","HOMEMED:3683128","ascorbic acid / biotin / cholecalciferol / folic acid / niacin / pantothenic acid / pyridoxine / riboflavin / thiamine / vitamin b 12","",2018-02-08,2018-02-08,1,18
"medcations_before_and_after","09.11","Thiamine","","1095603","ascorbic acid / biotin / cholecalciferol / folic acid / niacin / pantothenic acid / pyridoxine / riboflavin / thiamine / vitamin B12","HOMEMED:3683128","ascorbic acid / biotin / cholecalciferol / folic acid / niacin / pantothenic acid / pyridoxine / riboflavin / thiamine / vitamin b12","",2018-02-08,2018-02-08,1,18
"medcations_before_and_after","09.11","Thiamine","","1304558","alpha tocopherol / ascorbic acid / biotin / cholecalciferol / dexpanthenol / folic acid / niacinamide / pyridoxine / riboflavin / thiamine / vitamin A / vitamin B12 / vitamin K1","HOMEMED:3683128","alpha tocopherol / ascorbic acid / biotin / cholecalciferol / dexpanthenol / folic acid / niacinamide / pyridoxine / riboflavin / thiamine / vitamin a / vitamin b12 / vitamin k1","",2018-02-08,2018-02-08,1,18
"medcations_before_and_after","09.11","Thiamine","","1304558","alpha tocopherol / ascorbic acid / biotin / cholecalciferol / dexpanthenol / folic acid / niacinamide / pyridoxine / riboflavin / thiamine / vitamin A / vitamin B12 / vitamin K1","HOMEMED:3683128","alpha tocopherol / ascorbic acid / biotin / cholecalciferol / dexpanthenol / folic acid / niacinamide / pyridoxine / riboflavin / thiamine / vitamin a / vitamin b 12 / vitamin k 1","",2018-02-08,2018-02-08,1,18
"medcations_before_and_after","09.11","Thiamine","","1305199","alpha tocopherol / ascorbic acid / biotin / dexpanthenol / ergocalciferol / folic acid / niacinamide / pyridoxine / riboflavin / thiamine / vitamin A / vitamin B12 / vitamin K1","HOMEMED:3683128","alpha tocopherol / ascorbic acid / biotin / dexpanthenol / ergocalciferol / folic acid / niacinamide / pyridoxine / riboflavin / thiamine / vitamin a / vitamin b12 / vitamin k1","",2018-02-08,2018-02-08,1,18
"medcations_before_and_after","09.11","Thiamine","","1305199","alpha tocopherol / ascorbic acid / biotin / dexpanthenol / ergocalciferol / folic acid / niacinamide / pyridoxine / riboflavin / thiamine / vitamin A / vitamin B12 / vitamin K1","HOMEMED:3683128","alpha tocopherol / ascorbic acid / biotin / dexpanthenol / ergocalciferol / folic acid / niacinamide / pyridoxine / riboflavin / thiamine / vitamin a / vitamin b 12 / vitamin k 1","",2018-02-08,2018-02-08,1,18
"medcations_before_and_after","09.11","Thiamine","","2371800","ascorbic acid / cholecalciferol / niacin / riboflavin / thiamine / vitamin A / vitamin B12 / vitamin B6 / vitamin E","HOMEMED:3683128","ascorbic acid / cholecalciferol / niacin / riboflavin / thiamine / vitamin a / vitamin b12 / vitamin b6 / vitamin e","",2018-02-08,2018-02-08,1,18
"medcations_before_and_after","09.11","Thiamine","","1007320","ascorbic acid / biotin / folic acid / niacin / pantothenate / pyridoxine / riboflavin / thiamine / vitamin B12","HOMEMED:3683129","ascorbic acid / biotin / folic acid / niacin / pantothenate / pyridoxine / riboflavin / thiamine / vitamin b 12","",2011-08-17,2017-08-10,2,36
"medcations_before_and_after","09.11","Thiamine","","1007320","ascorbic acid / biotin / folic acid / niacin / pantothenate / pyridoxine / riboflavin / thiamine / vitamin B12","HOMEMED:3683129","ascorbic acid / biotin / folic acid / niacin / pantothenate / pyridoxine / riboflavin / thiamine / vitamin b12","",2011-08-17,2017-08-10,2,36
"medcations_before_and_after","09.11","Thiamine","","1007728","ascorbic acid / D-biotin / folic acid / niacinamide / pantothenate / pyridoxine / riboflavin / thiamine / vitamin B12","HOMEMED:3683129","ascorbic acid / d-biotin / folic acid / niacinamide / pantothenate / pyridoxine / riboflavin / thiamine / vitamin b12","",2011-08-17,2017-08-10,2,36
"medcations_before_and_after","09.11","Thiamine","","1007728","ascorbic acid / D-biotin / folic acid / niacinamide / pantothenate / pyridoxine / riboflavin / thiamine / vitamin B12","HOMEMED:3683129","ascorbic acid / d-biotin / folic acid / niacinamide / pantothenate / pyridoxine / riboflavin / thiamine / vitamin b 12","",2011-08-17,2017-08-10,2,36
"medcations_before_and_after","09.11","Thiamine","","1007772","ascorbic acid / biotin / folic acid / mecobalamin / niacinamide / pantothenate / pyridoxine / riboflavin / thiamine","HOMEMED:3683129","ascorbic acid / biotin / folic acid / mecobalamin / niacinamide / pantothenate / pyridoxine / riboflavin / thiamine","",2011-08-17,2017-08-10,2,36
"medcations_before_and_after","09.11","Thiamine","","1090967","ascorbic acid / cholecalciferol / niacinamide / pyridoxine / riboflavin / thiamine / vitamin A / vitamin B12 / vitamin E","HOMEMED:3683129","ascorbic acid / cholecalciferol / niacinamide / pyridoxine / riboflavin / thiamine / vitamin a / vitamin b12 / vitamin e","",2011-08-17,2017-08-10,2,36
"medcations_before_and_after","09.11","Thiamine","","1090967","ascorbic acid / cholecalciferol / niacinamide / pyridoxine / riboflavin / thiamine / vitamin A / vitamin B12 / vitamin E","HOMEMED:3683129","ascorbic acid / cholecalciferol / niacinamide / pyridoxine / riboflavin / thiamine / vitamin a / vitamin b 12 / vitamin e","",2011-08-17,2017-08-10,2,36
"medcations_before_and_after","09.11","Thiamine","","1095603","ascorbic acid / biotin / cholecalciferol / folic acid / niacin / pantothenic acid / pyridoxine / riboflavin / thiamine / vitamin B12","HOMEMED:3683129","ascorbic acid / biotin / cholecalciferol / folic acid / niacin / pantothenic acid / pyridoxine / riboflavin / thiamine / vitamin b12","",2011-08-17,2017-08-10,2,36
"medcations_before_and_after","09.11","Thiamine","","1095603","ascorbic acid / biotin / cholecalciferol / folic acid / niacin / pantothenic acid / pyridoxine / riboflavin / thiamine / vitamin B12","HOMEMED:3683129","ascorbic acid / biotin / cholecalciferol / folic acid / niacin / pantothenic acid / pyridoxine / riboflavin / thiamine / vitamin b 12","",2011-08-17,2017-08-10,2,36
"medcations_before_and_after","09.11","Thiamine","","1304558","alpha tocopherol / ascorbic acid / biotin / cholecalciferol / dexpanthenol / folic acid / niacinamide / pyridoxine / riboflavin / thiamine / vitamin A / vitamin B12 / vitamin K1","HOMEMED:3683129","alpha tocopherol / ascorbic acid / biotin / cholecalciferol / dexpanthenol / folic acid / niacinamide / pyridoxine / riboflavin / thiamine / vitamin a / vitamin b12 / vitamin k1","",2011-08-17,2017-08-10,2,36
"medcations_before_and_after","09.11","Thiamine","","1304558","alpha tocopherol / ascorbic acid / biotin / cholecalciferol / dexpanthenol / folic acid / niacinamide / pyridoxine / riboflavin / thiamine / vitamin A / vitamin B12 / vitamin K1","HOMEMED:3683129","alpha tocopherol / ascorbic acid / biotin / cholecalciferol / dexpanthenol / folic acid / niacinamide / pyridoxine / riboflavin / thiamine / vitamin a / vitamin b 12 / vitamin k 1","",2011-08-17,2017-08-10,2,36
"medcations_before_and_after","09.11","Thiamine","","1305199","alpha tocopherol / ascorbic acid / biotin / dexpanthenol / ergocalciferol / folic acid / niacinamide / pyridoxine / riboflavin / thiamine / vitamin A / vitamin B12 / vitamin K1","HOMEMED:3683129","alpha tocopherol / ascorbic acid / biotin / dexpanthenol / ergocalciferol / folic acid / niacinamide / pyridoxine / riboflavin / thiamine / vitamin a / vitamin b12 / vitamin k1","",2011-08-17,2017-08-10,2,36
"medcations_before_and_after","09.11","Thiamine","","1305199","alpha tocopherol / ascorbic acid / biotin / dexpanthenol / ergocalciferol / folic acid / niacinamide / pyridoxine / riboflavin / thiamine / vitamin A / vitamin B12 / vitamin K1","HOMEMED:3683129","alpha tocopherol / ascorbic acid / biotin / dexpanthenol / ergocalciferol / folic acid / niacinamide / pyridoxine / riboflavin / thiamine / vitamin a / vitamin b 12 / vitamin k 1","",2011-08-17,2017-08-10,2,36
"medcations_before_and_after","09.11","Thiamine","","2371800","ascorbic acid / cholecalciferol / niacin / riboflavin / thiamine / vitamin A / vitamin B12 / vitamin B6 / vitamin E","HOMEMED:3683129","ascorbic acid / cholecalciferol / niacin / riboflavin / thiamine / vitamin a / vitamin b12 / vitamin b6 / vitamin e","",2011-08-17,2017-08-10,2,36
"medcations_before_and_after","09.11","Thiamine","","1007251","copper sulfate / ferrous fumarate / folic acid / magnesium sulfate / manganese sulfate / niacinamide / pantothenic acid / pyridoxine / riboflavin / sodium ascorbate / thiamine / vitamin B12 / zinc sulfate","HOMEMED:3683523","copper sulfate / ferrous fumarate / folic acid / magnesium sulfate / manganese sulfate / niacinamide / pantothenic acid / pyridoxine / riboflavin / sodium ascorbate / thiamine / vitamin b12 / zinc sul","",2020-05-02,2020-05-02,1,17
"medcations_before_and_after","09.11","Thiamine","","1007251","copper sulfate / ferrous fumarate / folic acid / magnesium sulfate / manganese sulfate / niacinamide / pantothenic acid / pyridoxine / riboflavin / sodium ascorbate / thiamine / vitamin B12 / zinc sulfate","HOMEMED:3683523","copper sulfate / ferrous fumarate / folic acid / magnesium sulfate / manganese sulfate / niacinamide / pantothenic acid / pyridoxine / riboflavin / sodium ascorbate / thiamine / vitamin b 12 / zinc su","",2020-05-02,2020-05-02,1,17
"medcations_before_and_after","09.11","Thiamine","","1007316","dexpanthenol / magnesium sulfate / manganese sulfate / niacinamide / pyridoxine / riboflavin / thiamine / vitamin B12 / zinc sulfate","HOMEMED:3683523","dexpanthenol / magnesium sulfate / manganese sulfate / niacinamide / pyridoxine / riboflavin / thiamine / vitamin b12 / zinc sulfate","",2020-05-02,2020-05-02,1,17
"medcations_before_and_after","09.11","Thiamine","","1007316","dexpanthenol / magnesium sulfate / manganese sulfate / niacinamide / pyridoxine / riboflavin / thiamine / vitamin B12 / zinc sulfate","HOMEMED:3683523","dexpanthenol / magnesium sulfate / manganese sulfate / niacinamide / pyridoxine / riboflavin / thiamine / vitamin b 12 / zinc sulfate","",2020-05-02,2020-05-02,1,17
"medcations_before_and_after","09.11","Thiamine","","1008799","ascorbic acid / biotin / folic acid / mecobalamin / niacinamide / pantothenate / pyridoxine / riboflavin / thiamine / zinc citrate","HOMEMED:3683523","ascorbic acid / biotin / folic acid / mecobalamin / niacinamide / pantothenate / pyridoxine / riboflavin / thiamine / zinc citrate","",2020-05-02,2020-05-02,1,17
"medcations_before_and_after","09.11","Thiamine","","1314678","copper sulfate / ferrous fumarate / folic acid / manganese sulfate / niacinamide / pantothenate / polysaccharide iron complex / pyridoxine / riboflavin / sodium ascorbate / thiamine / vitamin B12 / zinc sulfate","HOMEMED:3683523","copper sulfate / ferrous fumarate / folic acid / manganese sulfate / niacinamide / pantothenate / polysaccharide iron complex / pyridoxine / riboflavin / sodium ascorbate / thiamine / vitamin b 12 / z","",2020-05-02,2020-05-02,1,17
"medcations_before_and_after","09.11","Thiamine","","1314678","copper sulfate / ferrous fumarate / folic acid / manganese sulfate / niacinamide / pantothenate / polysaccharide iron complex / pyridoxine / riboflavin / sodium ascorbate / thiamine / vitamin B12 / zinc sulfate","HOMEMED:3683523","copper sulfate / ferrous fumarate / folic acid / manganese sulfate / niacinamide / pantothenate / polysaccharide iron complex / pyridoxine / riboflavin / sodium ascorbate / thiamine / vitamin b12 / zi","",2020-05-02,2020-05-02,1,17
"medcations_before_and_after","09.11","Thiamine","","1007251","copper sulfate / ferrous fumarate / folic acid / magnesium sulfate / manganese sulfate / niacinamide / pantothenic acid / pyridoxine / riboflavin / sodium ascorbate / thiamine / vitamin B12 / zinc sulfate","HOMEMED:906119909","copper sulfate / ferrous fumarate / folic acid / magnesium sulfate / manganese sulfate / niacinamide / pantothenic acid / pyridoxine / riboflavin / sodium ascorbate / thiamine / vitamin b12 / zinc sul","",2021-05-03,2021-05-03,1,17
"medcations_before_and_after","09.11","Thiamine","","1007251","copper sulfate / ferrous fumarate / folic acid / magnesium sulfate / manganese sulfate / niacinamide / pantothenic acid / pyridoxine / riboflavin / sodium ascorbate / thiamine / vitamin B12 / zinc sulfate","HOMEMED:906119909","copper sulfate / ferrous fumarate / folic acid / magnesium sulfate / manganese sulfate / niacinamide / pantothenic acid / pyridoxine / riboflavin / sodium ascorbate / thiamine / vitamin b 12 / zinc su","",2021-05-03,2021-05-03,1,17
"medcations_before_and_after","09.11","Thiamine","","1007316","dexpanthenol / magnesium sulfate / manganese sulfate / niacinamide / pyridoxine / riboflavin / thiamine / vitamin B12 / zinc sulfate","HOMEMED:906119909","dexpanthenol / magnesium sulfate / manganese sulfate / niacinamide / pyridoxine / riboflavin / thiamine / vitamin b12 / zinc sulfate","",2021-05-03,2021-05-03,1,17
"medcations_before_and_after","09.11","Thiamine","","1007316","dexpanthenol / magnesium sulfate / manganese sulfate / niacinamide / pyridoxine / riboflavin / thiamine / vitamin B12 / zinc sulfate","HOMEMED:906119909","dexpanthenol / magnesium sulfate / manganese sulfate / niacinamide / pyridoxine / riboflavin / thiamine / vitamin b 12 / zinc sulfate","",2021-05-03,2021-05-03,1,17
"medcations_before_and_after","09.11","Thiamine","","1008799","ascorbic acid / biotin / folic acid / mecobalamin / niacinamide / pantothenate / pyridoxine / riboflavin / thiamine / zinc citrate","HOMEMED:906119909","ascorbic acid / biotin / folic acid / mecobalamin / niacinamide / pantothenate / pyridoxine / riboflavin / thiamine / zinc citrate","",2021-05-03,2021-05-03,1,17
"medcations_before_and_after","09.11","Thiamine","","1314678","copper sulfate / ferrous fumarate / folic acid / manganese sulfate / niacinamide / pantothenate / polysaccharide iron complex / pyridoxine / riboflavin / sodium ascorbate / thiamine / vitamin B12 / zinc sulfate","HOMEMED:906119909","copper sulfate / ferrous fumarate / folic acid / manganese sulfate / niacinamide / pantothenate / polysaccharide iron complex / pyridoxine / riboflavin / sodium ascorbate / thiamine / vitamin b 12 / z","",2021-05-03,2021-05-03,1,17
"medcations_before_and_after","09.11","Thiamine","","1314678","copper sulfate / ferrous fumarate / folic acid / manganese sulfate / niacinamide / pantothenate / polysaccharide iron complex / pyridoxine / riboflavin / sodium ascorbate / thiamine / vitamin B12 / zinc sulfate","HOMEMED:906119909","copper sulfate / ferrous fumarate / folic acid / manganese sulfate / niacinamide / pantothenate / polysaccharide iron complex / pyridoxine / riboflavin / sodium ascorbate / thiamine / vitamin b12 / zi","",2021-05-03,2021-05-03,1,17
"medcations_before_and_after","10.01","Albuterol","Ventolin, Xopenex, Preventil","435","albuterol","ADMINMED:2797322","albuterol","INH",2016-03-09,2021-05-25,3,24
"medcations_before_and_after","10.01","Albuterol","Ventolin, Xopenex, Preventil","435","albuterol","ADMINMED:2797322","albuterol","MDI",2009-10-19,2009-10-19,1,1
"medcations_before_and_after","10.01","Albuterol","Ventolin, Xopenex, Preventil","435","albuterol","ADMINMED:2797322","albuterol","NEB",2009-06-12,2009-06-12,1,1
"medcations_before_and_after","10.01","Albuterol","Ventolin, Xopenex, Preventil","435","albuterol","HOMEMED:10695172","albuterol","",2021-05-12,2021-05-12,1,1
"medcations_before_and_after","10.01","Albuterol","Ventolin, Xopenex, Preventil","435","albuterol","HOMEMED:1081657423","albuterol","",2021-02-18,2021-02-18,1,1
"medcations_before_and_after","10.01","Albuterol","Ventolin, Xopenex, Preventil","435","albuterol","HOMEMED:3653202","albuterol","",2021-01-26,2021-01-26,1,1
"medcations_before_and_after","10.01","Albuterol","Ventolin, Xopenex, Preventil","435","albuterol","HOMEMED:3653215","albuterol","",2018-11-02,2018-11-02,1,1
"medcations_before_and_after","10.01","Albuterol","Ventolin, Xopenex, Preventil","435","albuterol","HOMEMED:3653216","albuterol","",2017-12-05,2018-01-02,2,2
"medcations_before_and_after","10.01","Albuterol","Ventolin, Xopenex, Preventil","435","albuterol","HOMEMED:3653217","albuterol","",2009-06-15,2009-06-15,1,1
"medcations_before_and_after","10.01","Albuterol","Ventolin, Xopenex, Preventil","435","albuterol","HOMEMED:3653218","albuterol","",2017-11-22,2020-06-08,2,5
"medcations_before_and_after","10.01","Albuterol","Ventolin, Xopenex, Preventil","237159","levalbuterol","HOMEMED:3681016","levalbuterol","",2017-11-22,2017-11-22,1,1
"medcations_before_and_after","10.05","Fluticasone","Flovent, Flonase","41126","fluticasone","ADMINMED:2797819","fluticasone","INH",2021-02-19,2021-02-28,1,19
"medcations_before_and_after","10.05","Fluticasone","Flovent, Flonase","41126","fluticasone","HOMEMED:10697365","fluticasone","",2018-06-21,2018-11-02,1,2
"medcations_before_and_after","10.05","Fluticasone","Flovent, Flonase","41126","fluticasone","HOMEMED:10697366","fluticasone","",2009-09-24,2021-05-12,2,2
"medcations_before_and_after","10.05","Fluticasone","Flovent, Flonase","41126","fluticasone","HOMEMED:10697368","fluticasone","",2021-01-11,2021-01-11,1,1
"medcations_before_and_after","10.05","Fluticasone","Flovent, Flonase","41126","fluticasone","HOMEMED:10697369","fluticasone","",2021-02-18,2021-02-18,1,1
"medcations_before_and_after","10.05","Fluticasone","Flovent, Flonase","41126","fluticasone","HOMEMED:3677786","fluticasone","",2009-09-24,2021-05-12,3,6
"medcations_before_and_after","10.05","Fluticasone","Flovent, Flonase","1165656","fluticasone Nasal Product","HOMEMED:3677786","fluticasone nasal","",2009-09-24,2021-05-12,3,6
"medcations_before_and_after","10.06","Ipratropium","Atrovent","7213","ipratropium","ADMINMED:2798045","ipratropium","INH",2016-03-09,2018-06-21,2,4
"medcations_before_and_after","11.02","Diltiazam","Cardiazem","3443","diltiazem | dilTIAZem","ADMINMED:2797607","diltiazem","ICU-IV",2021-03-08,2021-03-11,1,12
"medcations_before_and_after","11.02","Diltiazam","Cardiazem","3443","diltiazem | dilTIAZem","ADMINMED:2797607","diltiazem","IV",2021-03-08,2021-03-12,1,112
"medcations_before_and_after","11.05","Nicardipine","Cardene","7396","nicardipine | niCARdipine","ADMINMED:2798334","nicardipine","ICU-IV",2021-03-10,2021-03-10,1,2
"medcations_before_and_after","11.05","Nicardipine","Cardene","7396","nicardipine | niCARdipine","ADMINMED:2798334","nicardipine","IV",2021-03-10,2021-03-11,1,25
"medcations_before_and_after","13.02","Captopril","Capoten","1998","captopril","HOMEMED:3671376","captopril","",2016-04-12,2016-04-12,1,1
"medcations_before_and_after","13.04","Enalapril","Vasotec","3827","enalapril","ADMINMED:2797681","enalapril","PO",2020-05-04,2021-01-12,2,36
"medcations_before_and_after","13.04","Enalapril","Vasotec","3827","enalapril","HOMEMED:3676203","enalapril","",2020-05-09,2020-08-03,1,8
"medcations_before_and_after","13.05","Enalaprilat","Vasotec","3829","enalaprilat","ADMINMED:2797681","enalaprilat","PO",2020-05-04,2021-01-12,2,36
"medcations_before_and_after","13.05","Enalaprilat","Vasotec","3829","enalaprilat","HOMEMED:3676203","enalaprilat","",2020-05-09,2020-08-03,1,8
"medcations_before_and_after","13.07","Lisinopril","Prinivil, Zestril","29046","lisinopril","HOMEMED:3681358","lisinopril","",2021-01-25,2021-01-25,1,1
"medcations_before_and_after","14.05","Chlorothiazide","Diuril","2396","chlorothiazide","ADMINMED:2797261","chlorothiazide","IV",2021-01-27,2021-01-27,1,2
"medcations_before_and_after","14.08","Furosemide","Lasix","4603","furosemide","ADMINMED:2797841","furosemide","IV",2020-04-23,2021-05-02,12,73
